
2021-01-23 13:10:57;;OB/i12_TempAussenMittel;085022037e0c0a;021700;17;00;00010111;00000000;11101000;11111111;23;0;232;255;+;2.3000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025700;57;00;01010111;00000000;10101000;11111111;87;0;168;255;+;8.7000;
2021-01-23 13:19:08;;OB/i12_TempAussenMittel;085022037e0c0a;021700;17;00;00010111;00000000;11101000;11111111;23;0;232;255;+;2.3000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025800;58;00;01011000;00000000;10100111;11111111;88;0;167;255;+;8.8000;
2021-01-23 13:27:17;;OB/i12_TempAussenMittel;085022037e0c0a;021700;17;00;00010111;00000000;11101000;11111111;23;0;232;255;+;2.3000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025c00;5c;00;01011100;00000000;10100011;11111111;92;0;163;255;+;9.2000;
2021-01-23 13:35:29;;OB/i12_TempAussenMittel;085022037e0c0a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025d00;5d;00;01011101;00000000;10100010;11111111;93;0;162;255;+;9.3000;
2021-01-23 13:43:44;;OB/i12_TempAussenMittel;085022037e0c0a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025d00;5d;00;01011101;00000000;10100010;11111111;93;0;162;255;+;9.3000;
2021-01-23 13:51:56;;OB/i12_TempAussenMittel;085022037e0c0a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025d00;5d;00;01011101;00000000;10100010;11111111;93;0;162;255;+;9.3000;
2021-01-23 14:00:15;;OB/i12_TempAussenMittel;085022037e0c0a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025f00;5f;00;01011111;00000000;10100000;11111111;95;0;160;255;+;9.5000;
2021-01-23 14:08:30;;OB/i12_TempAussenMittel;085022037e0c0a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025f00;5f;00;01011111;00000000;10100000;11111111;95;0;160;255;+;9.5000;
2021-01-23 14:16:45;;OB/i12_TempAussenMittel;085022037e0c0a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025f00;5f;00;01011111;00000000;10100000;11111111;95;0;160;255;+;9.5000;
2021-01-23 14:24:56;;OB/i12_TempAussenMittel;085022037e0c0a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025d00;5d;00;01011101;00000000;10100010;11111111;93;0;162;255;+;9.3000;
2021-01-23 14:33:08;;OB/i12_TempAussenMittel;085022037e0c0a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025d00;5d;00;01011101;00000000;10100010;11111111;93;0;162;255;+;9.3000;
2021-01-23 14:41:25;;OB/i12_TempAussenMittel;085022037e0c0a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025900;59;00;01011001;00000000;10100110;11111111;89;0;166;255;+;8.9000;
2021-01-23 14:49:40;;OB/i12_TempAussenMittel;085022037e0c0a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025700;57;00;01010111;00000000;10101000;11111111;87;0;168;255;+;8.7000;
2021-01-23 14:58:08;;OB/i12_TempAussenMittel;085022037e0c0a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025500;55;00;01010101;00000000;10101010;11111111;85;0;170;255;+;8.5000;
2021-01-23 15:06:22;;OB/i12_TempAussenMittel;085022037e0c0a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025600;56;00;01010110;00000000;10101001;11111111;86;0;169;255;+;8.6000;
2021-01-23 15:14:30;;OB/i12_TempAussenMittel;085022037e0c0a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025800;58;00;01011000;00000000;10100111;11111111;88;0;167;255;+;8.8000;
2021-01-23 15:22:45;;OB/i12_TempAussenMittel;085022037e0c0a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025a00;5a;00;01011010;00000000;10100101;11111111;90;0;165;255;+;9.0000;
2021-01-23 15:30:59;;OB/i12_TempAussenMittel;085022037e0c0a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025900;59;00;01011001;00000000;10100110;11111111;89;0;166;255;+;8.9000;
2021-01-23 15:39:08;;OB/i12_TempAussenMittel;085022037e0c0a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025700;57;00;01010111;00000000;10101000;11111111;87;0;168;255;+;8.7000;
2021-01-23 15:47:26;;OB/i12_TempAussenMittel;085022037e0c0a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;025600;56;00;01010110;00000000;10101001;11111111;86;0;169;255;+;8.6000;
2021-01-23 15:55:45;;OB/i12_TempAussenMittel;085022037e0c0a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;024f00;4f;00;01001111;00000000;10110000;11111111;79;0;176;255;+;7.9000;
2021-01-23 16:04:04;;OB/i12_TempAussenMittel;085022037e0c0a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;024700;47;00;01000111;00000000;10111000;11111111;71;0;184;255;+;7.1000;
2021-01-23 16:12:20;;OB/i12_TempAussenMittel;085022037e0c0a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;023f00;3f;00;00111111;00000000;11000000;11111111;63;0;192;255;+;6.3000;
2021-01-23 16:20:39;;OB/i12_TempAussenMittel;085022037e0c0a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;023800;38;00;00111000;00000000;11000111;11111111;56;0;199;255;+;5.6000;
2021-01-23 16:28:48;;OB/i12_TempAussenMittel;085022037e0c0a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;023200;32;00;00110010;00000000;11001101;11111111;50;0;205;255;+;5.0000;
2021-01-23 16:37:06;;OB/i12_TempAussenMittel;085022037e0c0a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;022c00;2c;00;00101100;00000000;11010011;11111111;44;0;211;255;+;4.4000;
2021-01-23 16:45:21;;OB/i12_TempAussenMittel;085022037e0c0a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;022700;27;00;00100111;00000000;11011000;11111111;39;0;216;255;+;3.9000;
2021-01-23 16:53:39;;OB/i12_TempAussenMittel;085022037e0c0a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;022300;23;00;00100011;00000000;11011100;11111111;35;0;220;255;+;3.5000;
2021-01-23 17:02:01;;OB/i12_TempAussenMittel;085022037e0c0a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;022000;20;00;00100000;00000000;11011111;11111111;32;0;223;255;+;3.2000;
2021-01-23 17:10:16;;OB/i12_TempAussenMittel;085022037e0c0a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021d00;1d;00;00011101;00000000;11100010;11111111;29;0;226;255;+;2.9000;
2021-01-23 17:18:30;;OB/i12_TempAussenMittel;085022037e0c0a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021a00;1a;00;00011010;00000000;11100101;11111111;26;0;229;255;+;2.6000;
2021-01-23 17:26:49;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021900;19;00;00011001;00000000;11100110;11111111;25;0;230;255;+;2.5000;
2021-01-23 17:35:01;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;
2021-01-23 17:43:16;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021600;16;00;00010110;00000000;11101001;11111111;22;0;233;255;+;2.2000;
2021-01-23 17:51:25;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021500;15;00;00010101;00000000;11101010;11111111;21;0;234;255;+;2.1000;
2021-01-23 17:59:46;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021400;14;00;00010100;00000000;11101011;11111111;20;0;235;255;+;2.0000;
2021-01-23 18:08:06;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;
2021-01-23 18:16:24;;OB/i12_TempAussenMittel;085022037e0c0a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021300;13;00;00010011;00000000;11101100;11111111;19;0;236;255;+;1.9000;
2021-01-23 18:24:38;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;
2021-01-23 18:32:54;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021200;12;00;00010010;00000000;11101101;11111111;18;0;237;255;+;1.8000;
2021-01-23 18:41:05;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;
2021-01-23 18:49:20;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;
2021-01-23 18:57:24;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;
2021-01-23 19:05:46;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021100;11;00;00010001;00000000;11101110;11111111;17;0;238;255;+;1.7000;
2021-01-23 19:13:59;;OB/i12_TempAussenMittel;085022037e0c0a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;
2021-01-23 19:22:14;;OB/i12_TempAussenMittel;085022037e0c0a;020f00;0f;00;00001111;00000000;11110000;11111111;15;0;240;255;+;1.5000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;
2021-01-23 19:30:32;;OB/i12_TempAussenMittel;085022037e0c0a;020f00;0f;00;00001111;00000000;11110000;11111111;15;0;240;255;+;1.5000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;021000;10;00;00010000;00000000;11101111;11111111;16;0;239;255;+;1.6000;
2021-01-23 19:38:47;;OB/i12_TempAussenMittel;085022037e0c0a;020f00;0f;00;00001111;00000000;11110000;11111111;15;0;240;255;+;1.5000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;020f00;0f;00;00001111;00000000;11110000;11111111;15;0;240;255;+;1.5000;
2021-01-23 19:47:00;;OB/i12_TempAussenMittel;085022037e0c0a;020f00;0f;00;00001111;00000000;11110000;11111111;15;0;240;255;+;1.5000;;OB/i33_TempAussen;08502203740c00;02f6ff;f6;ff;11110110;11111111;00001001;00000000;246;255;9;0;-;-1.0000;;SOL/903_TempKollektor_TKO_T1;f650220332290a;020f00;0f;00;00001111;00000000;11110000;11111111;15;0;240;255;+;1.5000;
